# path<TAB>upstream_sha256<TAB>local_sha256<TAB>reason
Cargo.lock	d767c35fb59dea1ebe1fadc6117fa09a9726ab8229747e024780a749e2660536	a892b0e4bc4c6c31fc2098ed72a4e6d637ea05dccf4db3dbc4fba800350d9536	Lock downstream PostgreSQL plugin and Workspace Core dependencies
Cargo.toml	32f00e9ecbb8d9e711dbe0f01c09037184b374eba72b498b9b504ef115d857b3	5dcead66abad9ff4b434939cd07276094706affd23b114fee8d785125c752361	Register downstream PostgreSQL plugin and Workspace Core packages
assets/panel/package-lock.json	11bf9d334352abd227e3a78636f4a4bb7368b850c9ce7b4c2c6a0dfe5ecb6639	bdd8944523601d81e331bb1b8682312c41750f47749f66c0e3f4f5dcb378fe7f	Record the panel root Apache-2.0 license in the reviewed npm lockfile
assets/panel/package.json	7f7e90c499becaa1ac881370a413ecc9ea6d45bb64e755c6234a3308aa40b770	1b0c7e9aec505ef8b02ae01f6da6b0042ee4266ec22b278cd7b3ea7cb0028720	Declare the panel package Apache-2.0 license for supply-chain verification
crates/adapters/http/bcs-provider-http/src/lib.rs	25d76b27b68a74865b46a56c05a296c5235e45aa151364225a448c3df8ca6651	2349bed6790aa621b90000ce0897d434a642b1bc7f8ad9e176f10cd406e8c665	Preserve chat abort target run IDs in Provider webhooks
crates/bootstrap/bcs/Cargo.toml	a5551c20eae8dd9d40c715ec24d1b4a97d0ebbcf164a411460b76e66b986d076	c7218d33f6ce321bbc3bd8dab09e7f4a7aba26da01ca36a2933e253bfe4098c1	Wire the PostgreSQL plugin into the BCS bootstrap package
crates/bootstrap/bcs/build.rs	bf72ce8ee25d89870f06f18a723d623593014c5f7befbbf06bffb51a66e58b06	9972f68b9298b35a93b1ea8f0e92ff24a132f26be69aa4913e9993cc870da551	Make bootstrap build provenance reproducible without Git or wall-clock access
crates/bootstrap/bcs/src/config.rs	45549dea04b329b15f122c5b12549f4520c55bed231f8eef3a592a19e9237e44	f9b7a490af2fe1efaef71e9d1cd01c9764028b56a0ac3069c73c2779d000ebc1	Accept and validate explicit PostgreSQL database configuration
crates/bootstrap/bcs/src/config_loader.rs	c791ea37b26dd1bd14bbe075fcbac89ecd4c571758e40a130e99efad6cfcefac	fa3ade2c294822e8457f3e1cf79169cc200c1b9758289012f9cb18933b11f4f3	Redact URL userinfo before logging merged configuration
crates/bootstrap/bcs/src/identity_wiring.rs	29be04ce4cc0e821f8284939ad6d8d6cb2b32e700db5832338de413d4d6a84e7	3ade85d3dbf0c4dc7b388bc6673554260b91e2aec6f71beb49482a5e1514c581	Select the PostgreSQL user identity store
crates/bootstrap/bcs/src/lib.rs	e5d2dc1af951f19f026bf9a043b86428e56705c6c644c6a0af45fb7ec36ab3a1	ba7316c4a85d8b595a9ee96600b231830cdfc8276a2a62b2172b1051baa0acf0	Disable automatic DDL for all remote database backends
crates/bootstrap/bcs/src/migrations.rs	db98e91cad495b4436c6d9f5a097609b8b183aec7b9753b61efc320ac920bd8f	7424dfcb779702652a39aa2300dc242489ac6c70ec0e01909ada17ed55b8aec5	Support checked transaction steps in the SQLite bootstrap adapter
crates/bootstrap/bcs/src/metrics.rs	b6dde4fcdc9774816646b92df1c1550c0b7b6d8e1032265fa2f015fb81edb895	70c0da6f88d6d93cc53c599def16b76e874a38b11aef9691c7c5fb60cdb08b23	Adapt bootstrap metrics to the downstream plugin contract
crates/bootstrap/bcs/src/plugins.rs	e96d0e25503bc8e48e43929ec02a3e6b1eabfc50aa8c4ed7ee453ee029f7bf87	d1f06dda3d1d92e9bb70eab36f67c25d47b4bc3f16da8af4c9bb32d1e1a6be39	Construct and identify the PostgreSQL DbPlugin
crates/bootstrap/bcs/src/server.rs	7d37ae6a871912a2c363a619d28d8220f647d59d2400003826799a800e11f8e0	28c4679558ad80ac7ea3e2d7bcc1c5b9ddf1e32097bcd84f2e3e427f753431e6	Route PostgreSQL services and expose controlled service HTTP and in-memory Desktop signing hooks
crates/contracts/bcs-protocol/src/http/provider.rs	eaa1e81fda7fd5321a44fbb348f9a263e05f00109a8c5d07b1d548eae6b4698d	444bb4c3df6e0ea660d0e11c7ec8abedb8d738e9f34baa3568dff34b46316027	Add the optional target run ID to the Provider webhook contract
crates/plugin-api/bcs-db-api/src/lib.rs	e1a8d21a1db5f735e34ea5760cc6a1d1f6fc65d3c2968ed96f24fcf1a4109381	e53af672d92ab13acc39cf9b05260cb7dbb839bfb75b61ae1629391b235f23da	Add PostgreSQL flavor dialect-aware statements validated identifiers and checked transaction contracts
crates/plugins/bcs-auth-alipay/Cargo.toml	a88ec236002c7a41a644058828b6f790143676781093115e08b90727060b6863	b9fd217ff31fc37cf8ddd5d8a9e90ae59fbc0dcd7527b0416184145183c4fb56	Replace denied rsa 0.9.10 dependencies with AWS-LC RSA2 and PEM parsing
crates/plugins/bcs-auth-alipay/src/provider.rs	fd778101470edc8615108a8822e0ccf6bc669dfa0df35cefbfbd428b01ee0b83	8a2ff5decd9e9e09572afcb576dd5431d5976fa41a37b63b316a2d0f94790db1	Adapt the Alipay OAuth provider to the AWS-LC key wrappers
crates/plugins/bcs-auth-alipay/src/sign.rs	d2f88cbe643b22897919a556d201026aa95704f2ed4c8b5bbe4851af9f30f705	8e0d1a6bbab297b6d29c4939972e711d9f49aaddbd4e205c290c0b47dac825f3	Replace denied rsa 0.9.10 signing with AWS-LC RSA2
crates/plugins/bcs-auth-alipay/tests/alipay_provider_tests.rs	a2554339cec7a949a3912d947fb838052d34ec6b4d14726ac050d6c9ef1dcfee	bc5ca027043b2e7d9680d992e761d303ab328fff57c9ffe68e1e9606999a94f9	Validate Alipay provider contracts with AWS-LC generated PEM keys
crates/plugins/bcs-db-local/src/lib.rs	f86caa8d50e2473399acba4db3ed845a5f8196859423821b78224d91a2b027ef	479f5eb4cb8cb9a963a6cd7b16c66001b7ee760388a64a0b4a9c1e052fd6f835	Execute checked transaction steps in the SQLite plugin
crates/plugins/bcs-db-mysql/Cargo.toml	63211db3083ab2e95e52d596a501f98e672cdf5e3325cef64a79c01f426501a5	1de7281b6baa7809785145408a84c9ddfe5f950a78d960c9e337a2041cdb4e94	Register MySQL dialect conformance tests
crates/plugins/bcs-db-mysql/src/lib.rs	164fa64853583b09c2d239592863ab140e8f8703559efbec0c3a014383428008	bb888f02bae876a1c7e472dbad467dbd734fff0e93d488a5d56548b44969ba85	Execute checked transaction steps in the MySQL plugin
crates/plugins/openclaw-channel-bcn/package.json	d48a835ab06c8e45340e5c47281cda709a7b94edcb5b57f1e6966a4a09770b30	b1b8eab59ecc14a120e5002cdd7db511ade92fc5ad9f4e9e13171f18ff9300c5	Ship the reviewed LICENSE and NOTICE in the OpenClaw npm package
crates/plugins/openclaw-channel-bcn/test/fixtures/openclaw-stub/package.json	9be1a7e043cfe33766abd04d7b9e4a471a40d4274d3341bbf20a299cf80fdb32	93c5ba6a4682150e56898c5da1fa0fe8537bb427f7900d5538d322b759a10ba6	Declare the reviewed MIT license for the locked OpenClaw test fixture
crates/service-api/bcs-config-api/src/lib.rs	19471235e40d258f83445a346a4c5a279b424da4bdfe10a4020c939e14649c6f	e558cb3307f1e515acd6b581bff960e2f1331f71ae7b63bb12062c1fdafe8d93	Define PostgreSQL connection settings and database type
crates/services/bcs-bot-store/src/lib.rs	33722ebb96f085677968a839739f4c900510dbadd5f5ed8dd5caf8e38ba56b38	579282927d83cbba218b59216b3b33b6ecaf7bf81c8e37d1d1a4405401c69304	Add dialect-aware PostgreSQL bot store behavior and checked transaction test doubles
crates/services/bcs-bot-store/src/memory.rs	4be82ff12b284377c7928f012005cb4ca86d1afe7ff9f51cee385c6c7498aaa9	d2f4f10772bafdc1492975179385cb2f0953ffef5787595a2f7cdad3f45d41b8	Keep memory bot store contracts aligned with SQL outcomes
crates/services/bcs-bot-store/src/provider.rs	c4922d438f5ac48a55f145916a1935929896902fb37bd8fca336ac5e665c3e9b	4c622b5f24e2243538a45ebf852c9e9f9d181c04e35275ebf974811370d06704	Add PostgreSQL timestamp projection update and provider semantics
crates/services/bcs-bot-store/tests/bot_info_kv.rs	98e94ba02c605cf5ce44b50800b1b76545330fae52123802b682edd4d3e328d3	40652359d0b6ac08eb9215b5e9f42032a9983b9e501e962ff5c2b599659c917d	Keep bot info transaction test doubles exhaustive
crates/services/bcs-bot-store/tests/conformance_bot_repo.rs	d25e5fe83044308904ec59fd19a5953c14c66c65522dec7f17e3ef07d76b7926	477d606b58fde5939a1415bfe361eaf8977d4ca5fbd08d7c8606b6ed93db7e24	Keep bot repository conformance doubles exhaustive
crates/services/bcs-bot-store/tests/provider_repo_contract.rs	de2ad7feffe46272ff6ae574757a34f4ab2450d2476cd0302a9f082960f96de6	a7c0fbd0dfb7eca47f1ca67237613ca829bd4f96155f4f0e1fb92f26a64d8339	Keep bot provider contract doubles exhaustive
crates/services/bcs-channel-store/src/db.rs	41dc1dcbb6b7d8c1bef717b864b430fa645772504d68a9d88dca39a3265c811e	d7282f2d268d62269510340675ac51eb6763046d3afbacfddac5c6014b595fe8	Add dialect-aware PostgreSQL channel binding persistence
crates/services/bcs-collaboration-store/src/lib.rs	d99134941f17f52a1c3f415c081168fa224a41a74d2881a702a65fe70ce5fe85	151127e5f2c6db20bfd3e8f22c351b8530173b38babf27308b2c282a3b32aaaf	Add PostgreSQL row locking retry reset and conflict semantics
crates/services/bcs-collaboration-store/tests/mysql_store.rs	bf8aec38f50194a53ac29b41685380df55215801b67a2adbf097bf2a54221d67	6801ddcbb788dcfbff1aeb7d73d4dcaadbd21c4b010dd91ce19cf60a39c378fe	Expand collaboration store dialect conformance coverage
crates/services/bcs-friend-store/src/lib.rs	c3cf448d7dccd42527932664b80da4c56591c77427db4a3cd7d951fdbc10a416	b02d5513b77a0f450f9620c5b8e4db99aa9c002547519c718f2e6071796fc7c8	Add PostgreSQL conflict timestamp and update semantics
crates/services/bcs-group-store/src/lib.rs	348fe15563d6f4beaa5022b6ac94e2fd5cb1e75e4d04d0e87606220cdd9f14ee	e6adc177ccd861d79cf5f55eca6a78f5cabf5e8d8a049509a430910ab53e512f	Add PostgreSQL JSONB routing policy dialect-aware persistence and checked transaction doubles
crates/services/bcs-message-store/src/mysql.rs	1c4cf44b0f8d4d516696d44805e00c0cc4df32ec4f7da73417f8246b9f0c6efa	40c3bceaef8d19a9034d4898e755435c8764e0f569081f0e3da0881a3ae090f8	Use dialect-aware statements and add PostgreSQL message persistence
crates/services/bcs-organization-store/src/lib.rs	6a166d638c25a80d5b61ff5d22499a9216237b176020a5a5f649ce1855791ed9	1da23660c4e90a694679feea0d38a72c5311139225a069ad08b7fe7533a1870b	Use dialect-aware statements and add PostgreSQL organization persistence
crates/services/bcs-organization-store/src/memory.rs	839784bf7ca03b9cbe7bc8648b6e2c96f361dcf4d350354c784e89aa9280d4fb	6b11b7798abfedfd0c50d2a6472fd70d4aff10e6245a9ee925b671c56590d448	Keep memory organization outcomes aligned with SQL stores
crates/services/bcs-relation-store/src/lib.rs	fc075ee687f79a1f7b339df00927b37b55c0e58e2350c993e7273ddbeb80cdec	4d3a0eaf25070131d7c00f14acff841cda1f3e907aa062d3d1cb53f99b3eb450	Use dialect-aware PostgreSQL upserts and stable relation outcomes
crates/services/bcs-session-file-store/src/mysql.rs	893cff0c39b7eb4936ecb907d5658ad6fb3a3d91e6805254ee8187a4226b029a	559c9c4d1f33c2c3f9189daa7a6e7168bbbd36ed54e6b58effa32bb3f9db1d4d	Use dialect-aware statements and add PostgreSQL file persistence
crates/services/bcs-session-store/src/memory.rs	7e54c7243ac831a4a18cfbb5407a8bdf6f0b6ac1d7099de83e9a64865a2fc36f	3ac3dae8c717a4ad7be7958bab31b439d1505cd470f98018f76838d83b3c18bf	Keep memory session transaction doubles exhaustive
crates/services/bcs-session-store/src/mysql.rs	5996427cd81fb16bb065f3222dd7c339c23245dedc68468af3c414556cff5ee7	a112e21dccafac56ea959447423cc1b33186172ac87f9e797d7023c282ce154b	Add PostgreSQL epoch projections locking session persistence and checked transaction doubles
crates/services/bcs-session-store/tests/conformance_session_repo.rs	e4431fbc9c7799af024a77bed827f7bf1dfdddc9e389f0efac8b2cef5559d8cd	3558015c7953efa6bf90fe0824e1609db94636a6a13f351d5a1329ae24c898d0	Keep session repository conformance doubles exhaustive
crates/services/bcs-user-identity/src/lib.rs	d5646fdd157ce1ccf2b280d8466bdd058c00333468e737630a6bb129b0b7201e	ee8b64f744e4a5b4ba7144a975aee9fc454a8613336997611bf15cda2b67550a	Use dialect-aware statements and add PostgreSQL identity persistence
crates/test-support/bcs-test-support/src/auth_noop.rs	7877198ce4e4ea4850ef0218eb05e79c67b9a0acebb5402f71a295d717f2a148	727c814e3c5653d96175487639b295c72e591aba813c61bb3a803d02332f5a1d	Align authentication test support with downstream conformance APIs
crates/test-support/bcs-test-support/src/auth_oauth_mock.rs	bff2f3317e0d132aba5cfff6f83f3f56db9bae49aafe3f176ca076e8ea182d2b	c263beee52042d8e1f2e8b35dd33e75c9bb3ebad7901b3dcb2f7b6c6c7f39f23	Align OAuth test support with downstream conformance APIs
crates/test-support/bcs-test-support/src/contract/application/mod.rs	1daaf435a2396702000f69226c484116602262ef93d17740b360362c0b7c7a39	9ebf856c2c2f35c67d4b8d42e782021a453b6a31174f3877dd3d53356690a502	Adapt application contracts to the dialect-aware DB API
crates/test-support/bcs-test-support/src/contract/core/mod.rs	c9167acbe25a40d12e4043e09cbe32a0dfde889895c4aafe05cf97189d660609	916a581d0c394aba3d972b84a8b629f125221d3426275ab20597bdd17c94db51	Adapt core contracts to downstream store outcomes
crates/test-support/bcs-test-support/src/contract/interceptor/mod.rs	acc0b0b32469c60f1a6978d0fd307384f69c2e0bad0d1ae3ae9ab784aebcbadf	c7954c01c1eeebea9c892e08a6bc54313b655a5365b10fe37dfb2d6c0d788058	Adapt interceptor contracts to downstream test support
crates/test-support/bcs-test-support/src/contract/port/metrics.rs	79fdadfbeafae34119952e5da1e5210b45501e7df4359cfa1e742e479a435e69	92dc5fb88b88d80aba166c812d94816843a30ac80bb3695bd442e95901c24dd2	Adapt metrics port contracts to downstream test support
crates/test-support/bcs-test-support/src/contract/port/mod.rs	28217fe7843b20076fb018cc27b750f20128dca316976862b940e02954274440	e6d22b446ab72a17554b00cacb840d6ee7667f70c7639f0ada8296f7dd3c7625	Export downstream port conformance contracts
crates/test-support/bcs-test-support/src/contract/repo/mod.rs	4a9949e9a64bdd8d6594dfe5de57a4e9b8671008a4cdfadaa4aca58b5af12070	2e77090833f793750194171ca0608218b99c90d55ea689db6a9eaa7f38824ec8	Add SQLite MySQL and PostgreSQL repository conformance coverage
crates/test-support/bcs-test-support/src/lib.rs	bc249d148b0b05470597551bfe80c470fe65ef66bf9714f5b4e0035314cfffc2	e22f66b8acfaed8736490d9d58295d2e16e8086ceeeeb20b2b6bdc4591ae771f	Expose downstream dialect-aware conformance helpers and checked transaction doubles
crates/test-support/bcs-test-support/src/noop.rs	49a222b39d636b5a3c8ff7cb38f27373e4d1244d7029caed32019379c1de2c0b	5e7b8cb65a104767862a27113b0f8cd62bed73b20be0f57bc944331fd141ff98	Align no-op test services with downstream contracts
crates/tools/bcs-admin/src/migrate.rs	e8bd66b9aeb41f734feb6aec5c5c0e4f213f48727b9e73f6fb482a4d6e1e99ae	fbbe58ecd2d0374cf8c2576d72337e303a6955cfc58175cbf31666ad51b4c054	Keep admin migrations disabled for Alembic-owned PostgreSQL schemas
crates/tools/bcs-cli/build.rs	e7636a32ed54cdb60cc39cbfb022f292bba4c58a76004eee7f738fba895a6b59	fea6bd7af9df524573e8ec6abe2e5ef0694d53ffbf379b87979c67cc62988cbb	Make CLI build provenance reproducible without Git or wall-clock access
